customerNo,uniqueTranId,transactionDate,amount,description
37451347,IB1934898385,18-09-2025,127.71,Grocery purchase
37452041,MP3315048360,19-09-2025,3762.17,Restaurant bill
37451038,CL2039119504,18-09-2025,632.94,Restaurant bill
37451132,EA0194825654,18-09-2025,4726.62,Miscellaneous
37451968,OE8682702691,19-09-2025,1417.23,Electronics
37451969,EN6595062777,18-09-2025,2505.08,Restaurant bill
37451072,YL0671520150,18-09-2025,1203.84,Utility payment
37451609,OA7372020997,19-09-2025,4864.7,Miscellaneous
37452412,GV9820111187,18-09-2025,1893.98,Online shopping
37452019,JY5884362940,18-09-2025,2086.69,Subscription
37452452,OZ8121379252,18-09-2025,303.16,Medical expense
37451487,OL0194045516,18-09-2025,2740.72,Grocery purchase
37451508,NM3238011732,19-09-2025,1604.55,Restaurant bill
37452006,OU9038177454,18-09-2025,2770.41,Utility payment
37452199,JA3938430028,18-09-2025,2467.76,Medical expense
37451716,FR3717194300,19-09-2025,4166.42,Medical expense
37451730,XC0803780504,19-09-2025,4512.71,Restaurant bill
37451351,HG2502590849,19-09-2025,51.95,Electronics
37451716,VS9655865185,19-09-2025,2597.59,Online shopping
37451468,OP4814349915,18-09-2025,1129.16,Miscellaneous
37452096,KP2515677374,18-09-2025,1408.6,Restaurant bill
37451248,QZ7424725211,18-09-2025,415.65,Electronics
37451393,NI7256545896,18-09-2025,3757.64,Grocery purchase
37451569,KO8926966172,18-09-2025,1401.65,Fuel recharge
37452151,RT6815675277,19-09-2025,3635.35,Miscellaneous
37451340,LF0853588185,18-09-2025,1907.26,Subscription
37451694,QW9314982986,18-09-2025,3212.87,Miscellaneous
37451670,RD9117500857,19-09-2025,3142.5,Utility payment
37451212,QZ2041070197,19-09-2025,2129.84,Travel booking
37451850,TY6552482413,19-09-2025,894.69,Electronics
37451014,IN4571592122,18-09-2025,551.32,Miscellaneous
37452430,UX7951563121,19-09-2025,2677.06,Travel booking
37452177,PO9246951596,18-09-2025,4817.0,Utility payment
37451067,YZ3210676871,19-09-2025,947.23,Fuel recharge
37452027,TC8353055160,19-09-2025,70.06,Medical expense
37451355,RN3688910962,18-09-2025,3811.78,Travel booking
37452090,BP1922582177,19-09-2025,4404.75,Travel booking
37451197,SW5656311847,18-09-2025,2762.4,Utility payment
37451827,WY1863962509,19-09-2025,2214.03,Subscription
37451031,YF2488316730,18-09-2025,4470.63,Travel booking
37451330,GV9392691248,19-09-2025,2451.36,Fuel recharge
37451935,ZA5179330930,19-09-2025,2006.94,Restaurant bill
37451565,JM1981254683,18-09-2025,659.29,Restaurant bill
37452009,YI5812381242,18-09-2025,3633.43,Electronics
37452043,YE1113548308,19-09-2025,4098.32,Medical expense
37451453,PJ4181697657,18-09-2025,1307.03,Miscellaneous
37452279,ZM9896260120,18-09-2025,1887.21,Grocery purchase
37452148,GY9177696870,19-09-2025,1004.27,Online shopping
37451002,MG9261811564,19-09-2025,3935.1,Fuel recharge
37451708,WD7184627395,18-09-2025,155.06,Online shopping
37451850,AC9889648157,18-09-2025,415.42,Subscription
37451366,MR4940953945,19-09-2025,1117.26,Grocery purchase
37451078,ZF0085742825,18-09-2025,3616.0,Travel booking
37452469,LW5979792812,18-09-2025,1596.37,Grocery purchase
37452405,MP0920524349,19-09-2025,3263.65,Subscription
37452185,HG6211107316,19-09-2025,1426.65,Utility payment
37451811,JP0122214739,18-09-2025,3350.69,Medical expense
37451217,LD4001480860,18-09-2025,1002.37,Travel booking
37451795,EP0349093034,18-09-2025,3342.75,Subscription
37451586,OQ4805697558,18-09-2025,4994.71,Medical expense
37452225,IM6271171953,19-09-2025,562.94,Travel booking
37451542,BX1245260744,19-09-2025,3724.63,Utility payment
37452334,FN9214621937,18-09-2025,4964.85,Miscellaneous
37451934,UJ0947690365,19-09-2025,2056.39,Travel booking
37452118,PR7964999333,18-09-2025,3987.87,Online shopping
37451722,AM1175209404,18-09-2025,2176.85,Utility payment
37451323,IE0562518463,19-09-2025,1812.88,Fuel recharge
37451949,QQ9987971515,18-09-2025,1738.0,Fuel recharge
37451794,ZS5352167109,18-09-2025,4891.15,Miscellaneous
37451143,ZB0617298151,19-09-2025,2473.0,Online shopping
37451835,SS6328407070,18-09-2025,2448.42,Utility payment
37451697,BH4003380443,18-09-2025,1002.55,Electronics
37451386,RG4776629148,19-09-2025,2939.38,Medical expense
37451160,BK4203415703,18-09-2025,3395.73,Fuel recharge
37452206,BY4866565160,19-09-2025,3683.21,Utility payment
37451234,WA3374226623,19-09-2025,1267.85,Subscription
37451746,YX4210426331,18-09-2025,242.11,Electronics
37451747,PR5600682771,19-09-2025,2215.7,Utility payment
37451797,HJ4794533457,18-09-2025,1431.89,Restaurant bill
37451567,OC6995714343,18-09-2025,3902.54,Grocery purchase
37452262,FZ9975433911,19-09-2025,1693.13,Medical expense
37451356,KA8504849712,19-09-2025,3243.94,Restaurant bill
37451303,MV5686128828,19-09-2025,2309.83,Medical expense
37451594,PQ6685507799,19-09-2025,3690.75,Grocery purchase
37452057,ZM4019041876,18-09-2025,4078.61,Miscellaneous
37451100,JG8208075578,18-09-2025,88.25,Miscellaneous
37451993,SO9409212041,18-09-2025,1392.64,Travel booking
37452130,BP1711008860,18-09-2025,293.64,Fuel recharge
37451337,GZ4878739126,19-09-2025,3096.25,Travel booking
37451254,XZ6694919306,18-09-2025,3527.15,Fuel recharge
37452291,NW7378388751,19-09-2025,1918.51,Miscellaneous
37451266,QG9630262030,18-09-2025,2319.88,Online shopping
37451951,NK9036603116,18-09-2025,2373.64,Utility payment
37451309,GC6865598336,18-09-2025,4148.18,Restaurant bill
37451796,LO1263970308,19-09-2025,528.99,Restaurant bill
37451657,GG4853884971,19-09-2025,1300.76,Fuel recharge
37451129,FS1903591591,18-09-2025,1488.46,Electronics
37451307,EI4489822329,18-09-2025,3299.99,Fuel recharge
37451221,UD1098372884,19-09-2025,4364.79,Medical expense
37452232,WD6075668681,18-09-2025,3921.34,Restaurant bill
37451713,KW9083886371,18-09-2025,2642.99,Travel booking
37452222,YI4229109684,18-09-2025,4457.95,Travel booking
37452461,ZU9326756890,18-09-2025,3093.48,Electronics
37452026,LA2413224990,18-09-2025,4548.16,Grocery purchase
37451050,GA5879999710,18-09-2025,3115.29,Medical expense
37452176,HF0894794216,19-09-2025,1466.18,Fuel recharge
37452290,VB0378835709,18-09-2025,2158.41,Subscription
37451063,UA9281250607,19-09-2025,1590.34,Fuel recharge
37452275,CY3866376012,18-09-2025,415.6,Online shopping
37451034,PH3953862918,18-09-2025,1317.55,Electronics
37451976,IR9585350274,19-09-2025,4789.36,Electronics
37451148,HS8264006937,19-09-2025,2172.11,Restaurant bill
37451384,DS0742536409,18-09-2025,494.59,Fuel recharge
37452449,XB6238789889,18-09-2025,4978.77,Online shopping
37451406,MW7454126069,18-09-2025,2988.45,Travel booking
37451667,HD3298387862,18-09-2025,4515.82,Medical expense
37451202,OF4395834892,18-09-2025,4277.62,Grocery purchase
37451552,LU2464458339,19-09-2025,4667.22,Restaurant bill
37451469,IV8130967816,19-09-2025,1612.73,Online shopping
37452449,BZ6219640329,18-09-2025,3791.98,Electronics
37452270,BY5696361087,19-09-2025,4985.69,Restaurant bill
37452152,BW1056835471,19-09-2025,289.97,Travel booking
37451079,OE2479855603,18-09-2025,3029.97,Fuel recharge
37452449,RU5431013872,18-09-2025,4915.87,Electronics
37451185,NL1681413546,19-09-2025,3183.03,Electronics
37451679,EQ6937717632,19-09-2025,2216.17,Utility payment
37451320,YH6502763665,19-09-2025,4692.85,Subscription
37451588,TA8977166776,18-09-2025,407.38,Restaurant bill
37451405,QK7183425997,18-09-2025,2353.24,Travel booking
37452210,EL4863372032,19-09-2025,3440.4,Restaurant bill
37451280,WE0282988963,19-09-2025,2428.74,Electronics
37451891,TA6732998068,18-09-2025,705.02,Miscellaneous
37452499,ZB1420756775,19-09-2025,314.81,Grocery purchase
37451744,ZE0619507145,18-09-2025,4259.33,Fuel recharge
37452292,DM9288005078,18-09-2025,3220.69,Subscription
37451940,PA6288304302,18-09-2025,2182.6,Online shopping
37451426,VQ9632151093,18-09-2025,3670.47,Grocery purchase
37452161,WI4970502686,18-09-2025,4263.03,Utility payment
37452169,XI4490878657,19-09-2025,489.51,Restaurant bill
37451948,LR4283570172,18-09-2025,2768.32,Medical expense
37451852,KC6051114358,18-09-2025,1664.39,Restaurant bill
37451073,OK2572826060,18-09-2025,584.27,Subscription
37452321,BT2296448451,18-09-2025,4332.22,Online shopping
37452131,RK9996584966,18-09-2025,405.9,Travel booking
37452422,TS1648590330,19-09-2025,4833.52,Grocery purchase
37451474,MW7682040885,19-09-2025,2106.6,Miscellaneous
37452438,IM5699658717,18-09-2025,2292.11,Utility payment
37451833,NG3307650814,18-09-2025,3140.91,Restaurant bill
37451454,KY6442520616,18-09-2025,3025.06,Subscription
37451389,DM1282838152,19-09-2025,3710.78,Medical expense
37451032,YP1420070151,18-09-2025,4826.21,Fuel recharge
37451151,UM7541950132,18-09-2025,321.59,Online shopping
37452268,YD6811593546,19-09-2025,1358.21,Fuel recharge
37452094,CL5677776719,18-09-2025,1128.86,Fuel recharge
37452207,VY2255908853,19-09-2025,2617.18,Restaurant bill
37452445,LZ0489449918,19-09-2025,1068.04,Online shopping
37451631,LK0550332400,19-09-2025,1611.74,Miscellaneous
37451300,EB8529971385,18-09-2025,2724.37,Travel booking
37451034,OU1721425026,19-09-2025,4568.44,Subscription
37452338,IE0922470968,18-09-2025,1803.02,Grocery purchase
37451083,ZH5152986684,19-09-2025,4179.86,Medical expense
37451033,CH4211868527,18-09-2025,2491.5,Subscription
37451089,HD4168910602,18-09-2025,2945.38,Travel booking
37451230,YU8388966577,18-09-2025,4204.29,Miscellaneous
37451774,FL7016848795,18-09-2025,1053.29,Subscription
37452194,ZV3593035696,18-09-2025,3850.97,Online shopping
37451424,BV1171168040,18-09-2025,2712.37,Medical expense
37451594,RQ0832301089,18-09-2025,208.34,Subscription
37451691,YR6967445447,19-09-2025,713.22,Fuel recharge
37452182,FD2095263216,18-09-2025,1180.59,Medical expense
37451160,YJ2647421826,19-09-2025,849.9,Online shopping
37451852,SL8821354902,19-09-2025,4842.51,Subscription
37451029,GW4911010865,18-09-2025,4585.8,Subscription
37451802,VE2308058575,19-09-2025,4581.1,Grocery purchase
37451047,IW6575121138,19-09-2025,221.7,Utility payment
37452359,BO9993613719,19-09-2025,3229.17,Electronics
37452036,MF3214461939,19-09-2025,2831.81,Grocery purchase
37451132,GY2788603020,18-09-2025,187.34,Travel booking
37452371,VT1996715151,19-09-2025,3340.39,Medical expense
37451101,LF8479352826,18-09-2025,505.45,Grocery purchase
37451970,NN2952905581,18-09-2025,1986.69,Travel booking
37452029,EQ6214854623,19-09-2025,3928.01,Utility payment
37451309,AA7111219010,18-09-2025,4885.6,Grocery purchase
37452085,RW2795977514,19-09-2025,4902.57,Restaurant bill
37451323,KE7152946435,19-09-2025,3338.22,Electronics
37451909,IQ5087378783,19-09-2025,2833.11,Subscription
37452354,KI0498269279,19-09-2025,642.14,Grocery purchase
37451747,BE2641268011,18-09-2025,2130.53,Online shopping
37451733,NR5619377064,19-09-2025,4165.51,Electronics
37451775,ZQ8212844630,19-09-2025,939.43,Restaurant bill
37451029,IB5105963014,19-09-2025,1348.67,Online shopping
37451751,IK6969576468,19-09-2025,706.75,Grocery purchase
37452350,IJ5453326444,19-09-2025,2904.74,Subscription
37451122,SS8135148141,18-09-2025,2664.86,Grocery purchase
37451491,AC7317776460,19-09-2025,1906.02,Utility payment
37451845,JL5285156687,19-09-2025,1994.43,Fuel recharge
37451546,CY5569429348,19-09-2025,2166.42,Subscription
37451206,EN9382275104,19-09-2025,1831.86,Utility payment
37451873,OP6335480454,18-09-2025,4116.18,Online shopping
37451472,XI9943769367,19-09-2025,2940.65,Travel booking
37452102,VN7419150240,19-09-2025,3035.5,Electronics
37452176,AS0834983206,18-09-2025,2980.7,Travel booking
37452110,DZ3448381620,19-09-2025,516.34,Utility payment
37451468,CD2532997430,18-09-2025,2171.79,Restaurant bill
37452256,QC6837587031,18-09-2025,4642.11,Utility payment
37451484,GD8971713423,19-09-2025,4649.43,Miscellaneous
37451932,PA9345563088,18-09-2025,1328.21,Online shopping
37452178,JP1170271921,18-09-2025,1473.45,Restaurant bill
37451593,RY1211621194,18-09-2025,2694.81,Utility payment
37452108,DK8454390899,18-09-2025,303.71,Medical expense
37451418,CS6448808226,19-09-2025,301.57,Utility payment
37451785,XX2621053846,19-09-2025,2056.33,Utility payment
37452263,CR0658901403,19-09-2025,3392.94,Utility payment
37451452,HI1505596397,18-09-2025,59.34,Online shopping
37451688,DU0783821627,19-09-2025,1761.39,Medical expense
37451036,QN0744173155,19-09-2025,262.56,Medical expense
37451804,QA3443351450,19-09-2025,140.7,Travel booking
37452191,YT5453407732,19-09-2025,4350.79,Fuel recharge
37452296,FJ3308744212,18-09-2025,1406.43,Medical expense
37452051,VR8824715074,19-09-2025,2024.5,Utility payment
37451232,IR8781881700,19-09-2025,1955.76,Electronics
37452161,DG6778368688,19-09-2025,2334.25,Electronics
37452053,PD1467926017,18-09-2025,1267.19,Fuel recharge
37452392,TS4076767590,18-09-2025,435.49,Subscription
37452224,OW3208283132,19-09-2025,1394.81,Grocery purchase
37452327,ZT6519491314,18-09-2025,1965.38,Travel booking
37451031,SA5779525240,18-09-2025,2168.59,Restaurant bill
37452241,SB5667521115,19-09-2025,1949.97,Grocery purchase
37452156,AZ1855360840,18-09-2025,264.52,Medical expense
37451553,QB0675828179,18-09-2025,3659.93,Travel booking
37451887,RA9677634009,19-09-2025,1564.02,Fuel recharge
37451735,AM1741322530,19-09-2025,1777.81,Electronics
37451924,PJ8052785511,19-09-2025,1758.83,Travel booking
37451041,TW9354542495,19-09-2025,2934.21,Fuel recharge
37451677,CG2240644043,18-09-2025,4890.5,Fuel recharge
37451178,TM9093267017,19-09-2025,3403.23,Restaurant bill
37451429,ZV0038020168,18-09-2025,334.48,Restaurant bill
37451219,WU9885375365,19-09-2025,1355.89,Electronics
37452253,KN9532348061,18-09-2025,3012.27,Fuel recharge
37452495,LX8716769756,19-09-2025,2664.36,Travel booking
37452414,MO6146930074,18-09-2025,3851.06,Fuel recharge
37451259,SX2246340678,18-09-2025,4236.83,Grocery purchase
37451601,HT4501996567,19-09-2025,2700.88,Miscellaneous
37451493,MV7392794660,18-09-2025,1143.9,Medical expense
37451529,US1728581038,18-09-2025,857.12,Grocery purchase
37451712,IV7190435367,18-09-2025,1134.39,Travel booking
37451474,AD8009727631,18-09-2025,513.04,Subscription
37451333,HE6709707436,19-09-2025,376.11,Fuel recharge
37452109,GI3777659341,18-09-2025,4057.76,Travel booking
37452050,FJ6176934787,19-09-2025,368.66,Subscription
37451067,VS4539916225,18-09-2025,3473.3,Utility payment
37451415,DA0212057669,19-09-2025,1580.35,Medical expense
37452427,KS7805410279,19-09-2025,2596.51,Restaurant bill
37452197,YK4082123480,19-09-2025,1236.67,Restaurant bill
37451884,NV5299341172,19-09-2025,2287.09,Online shopping
37452457,ZM0051433101,19-09-2025,3481.3,Medical expense
37452363,NQ2011717295,19-09-2025,1522.32,Utility payment
37451790,FZ2974942989,19-09-2025,3427.1,Medical expense
37451850,QM2358655650,19-09-2025,1441.8,Fuel recharge
37452393,WM3893897450,18-09-2025,4047.17,Medical expense
37451304,EF4288049159,18-09-2025,1076.29,Electronics
37452102,ZD9264404827,19-09-2025,1608.49,Subscription
37451450,DB5114718800,18-09-2025,160.61,Electronics
37451212,KE3635056683,19-09-2025,478.2,Online shopping
37452110,QX3540775311,18-09-2025,4816.99,Online shopping
37451639,QN4395733428,18-09-2025,4196.84,Grocery purchase
37451561,YG4574848472,18-09-2025,2496.05,Travel booking
37451031,VK9708715423,19-09-2025,2896.53,Grocery purchase
37451830,JO9465955640,18-09-2025,4612.23,Fuel recharge
37452423,VR4623524654,18-09-2025,3613.63,Electronics
37451049,FD7790130301,18-09-2025,1863.38,Travel booking
37451158,TW5077017440,19-09-2025,3930.04,Restaurant bill
37452426,RI4400721554,19-09-2025,1573.51,Miscellaneous
37451456,UC2340892829,18-09-2025,2617.9,Utility payment
37451199,JD2772390954,18-09-2025,3852.06,Travel booking
37451449,WG6826131442,18-09-2025,858.28,Grocery purchase
37452012,MH1388831970,18-09-2025,2438.95,Restaurant bill
37452413,DU1776310246,18-09-2025,153.76,Electronics
37452485,XD6567441105,18-09-2025,2633.32,Travel booking
37452068,JB8806127633,18-09-2025,4942.63,Electronics
37452009,NB2835201474,18-09-2025,4026.99,Electronics
37451505,DZ2309733702,18-09-2025,974.95,Electronics
37452432,DU7060354167,19-09-2025,4672.78,Restaurant bill
37451733,AR2479064391,18-09-2025,4225.0,Online shopping
37451891,PP2573931550,18-09-2025,1446.13,Fuel recharge
37451117,ZD0160677147,18-09-2025,2455.41,Fuel recharge
37452100,ZM6093608876,18-09-2025,4941.9,Miscellaneous
37451146,QH9878517442,19-09-2025,1012.44,Grocery purchase
37452493,TE1484388495,19-09-2025,4612.0,Fuel recharge
37451742,JP9647320561,18-09-2025,1731.57,Travel booking
37451242,BK0716608661,18-09-2025,2172.63,Restaurant bill
37452425,QH3052422464,18-09-2025,983.33,Fuel recharge
37451674,GC0099762458,19-09-2025,3541.13,Travel booking
37451359,QD3853266091,18-09-2025,2787.22,Restaurant bill
37451777,LO2000968857,18-09-2025,4682.02,Electronics
37451880,KI0344917846,18-09-2025,659.07,Miscellaneous
37451663,BT6790115423,19-09-2025,1807.06,Utility payment
37451033,JB1963250050,19-09-2025,1759.23,Restaurant bill
37452402,TD8374347668,19-09-2025,1727.13,Restaurant bill
37451863,YW3129839980,19-09-2025,329.83,Electronics
37451045,ZM5093439487,19-09-2025,1710.27,Grocery purchase
37451498,XL4137401008,19-09-2025,4339.5,Grocery purchase
37452077,BQ8138692328,18-09-2025,2181.07,Medical expense
37451819,ZO5234824511,18-09-2025,1743.59,Miscellaneous
37451998,NJ7933611244,19-09-2025,1078.95,Fuel recharge
37451495,JS1680914955,18-09-2025,1796.08,Online shopping
37451000,JG9375659041,19-09-2025,3845.88,Medical expense
37451605,KU5725244521,18-09-2025,3026.08,Medical expense
37451143,HA4762862435,18-09-2025,1267.32,Electronics
37451757,GW3144067594,18-09-2025,2849.1,Fuel recharge
37452472,XY7956715834,18-09-2025,444.55,Miscellaneous
37452052,WN1067015847,19-09-2025,3811.69,Miscellaneous
37452224,ML5724268847,18-09-2025,2685.77,Online shopping
37452343,DS7971923021,18-09-2025,725.46,Online shopping
37451528,CB2372858440,18-09-2025,2259.83,Utility payment
37451957,WQ5927110811,18-09-2025,3587.6,Grocery purchase
37451655,VC7576419261,19-09-2025,4883.46,Travel booking
37451295,FV1785220150,19-09-2025,3033.3,Subscription
37451530,UD6052139380,19-09-2025,468.04,Fuel recharge
37451507,GB4285876709,18-09-2025,2681.06,Restaurant bill
37451163,TB2289078847,19-09-2025,3077.06,Miscellaneous
37451436,GA1838566270,19-09-2025,4589.33,Online shopping
37451201,NS0004119077,19-09-2025,4247.02,Restaurant bill
37451074,WP5662835092,19-09-2025,3116.4,Subscription
37451719,NK3161956895,19-09-2025,4412.04,Miscellaneous
37452029,QE4795785779,19-09-2025,901.08,Subscription
37452247,RP3298672156,19-09-2025,4831.99,Grocery purchase
37452223,RT9857905234,19-09-2025,731.25,Medical expense
37451790,FY5642951454,19-09-2025,956.19,Electronics
37451831,SQ0804066851,19-09-2025,3022.55,Grocery purchase
37452370,UG2595401026,19-09-2025,2059.57,Subscription
37451107,NG8652519944,18-09-2025,4928.79,Fuel recharge
37451242,PO2518183958,18-09-2025,1037.65,Utility payment
37452288,OW5641630730,19-09-2025,2977.08,Online shopping
37451192,EX6784882841,19-09-2025,2864.52,Utility payment
37451532,KS7789843492,19-09-2025,4097.27,Grocery purchase
37452257,KN7400549941,19-09-2025,196.42,Miscellaneous
37451783,ZU8530170288,19-09-2025,1831.35,Electronics
